x,split,baseline_residual,corrected_residual
9.536921151439298,train,-0.31866485279614754,-0.07052282071249838
9.566958698372966,train,-0.3296769078522557,-0.027050611571765693
9.5819774718398,train,-0.15204993971611902,0.1781206314086603
9.596996245306633,train,-0.11648829019379736,0.24136636071290418
9.6270337922403,train,-0.5878972187883766,-0.17444773885383835
9.642052565707134,train,-0.5342033750362774,-0.0929423624806116
9.657071339173967,train,-0.5268731224159451,-0.05785894076625642
9.687108886107634,train,-0.46447708871441407,0.0596603091334007
9.702127659574467,train,-0.4743264042602071,0.077075571424567
9.717146433041302,train,-0.336446030416953,0.2419515203170457
9.747183979974968,train,-0.8795975909534857,-0.24822996844961498
9.762202753441802,train,-0.7644044390478353,-0.10716927532114617
9.777221526908635,train,-0.9595023890203374,-0.27688228159934525
9.807259073842303,train,-0.8316364730906676,-0.09990441081150969
9.822277847309136,train,-0.7340201166753175,0.021335551107672934
9.83729662077597,train,-1.106692391457413,-0.32840221291678073
9.867334167709636,train,-0.6635074473914981,0.15838835084201985
9.882352941176471,train,-0.5719993016248326,0.2704727510390459
9.897371714643304,train,-1.1125603499676497,-0.2503905540599298
9.92740926157697,train,-0.8862772189164811,0.01248003167750067
9.942428035043804,train,-0.9147722731677224,0.0007930437786862754
9.957446808510637,train,-0.8062198691429527,0.12511196561656934
9.987484355444305,train,-1.0898981254299942,-0.13029827377725844
10.002503128911139,train,-0.8241020255287141,0.14793491506343504
10.017521902377972,train,-1.2127087580576053,-0.2294048999604632
10.04755944931164,train,-0.9953789941823823,0.006846822440328637
10.062578222778473,train,-0.8293619796578549,0.1804748458706822
10.077596996245306,train,-0.9166635375694705,0.09952619110997141
10.107634543178973,train,-1.3927351616993375,-0.36767145228898723
10.122653316645806,train,-0.7836092947990005,0.2439539072303436
10.137672090112641,train,-1.0358301535375691,-0.007068679639677278
10.167709637046308,train,-0.8934195791208905,0.13382363563345567
10.18272841051314,train,-0.6528294940095432,0.37169892766816925
10.197747183979974,train,-1.2288763259695958,-0.20836046476246395
10.227784730913642,train,-0.9188651391217357,0.0897675811114711
10.242803504380475,train,-0.8718453398941701,0.12894150384358394
10.257822277847309,train,-0.6298305844678884,0.36186192615126345
10.287859824780975,train,-0.9154860515814951,0.054351759283281176
10.30287859824781,train,-1.0371161157182254,-0.07999254778439013
10.317897371714643,train,-0.7751282617285531,0.1681246896857047
10.34793491864831,train,-0.8692964167694814,0.042864973837623666
10.362953692115143,train,-0.8760150964439886,0.01899027813744336
10.377972465581976,train,-0.9947385246233535,-0.11791590279961373
10.408010012515645,train,-0.7763681191467713,0.06116054726074083
10.423028785982478,train,-0.45747738486164025,0.35902031599752693
10.438047559449311,train,-0.33019634252009133,0.4644038704283977
10.46808510638298,train,-0.7219787246793663,0.0264037436306106
10.483103879849812,train,-0.9750959693317087,-0.2509423478370181
10.498122653316646,train,-0.5418551064687973,0.15738568282009613
10.528160200250312,train,-0.5966182722855793,0.050937893689387614
10.543178973717145,train,-0.5194583150265295,0.10142413940267136
10.55819774718398,train,-0.6437687499470286,-0.050048121257324496
10.588235294117647,train,-0.47792050286699705,0.06021214698360566
10.60325406758448,train,-0.4966462606866795,0.013160400180581178
10.618272841051313,train,-0.5757582705589597,-0.09456566030470537
10.648310387984981,train,-0.17388129734646895,0.24941709881956164
10.663329161451815,train,-0.05912846654743831,0.33498762355808065
10.678347934918648,train,-0.24543056854869594,0.1194106207828094
10.708385481852314,train,-0.4953642300125942,-0.18916272331594897
10.72340425531915,train,-0.2704471053151236,0.006481219435474195
10.738423028785983,train,-0.16697443914485,0.08077110122736197
10.768460575719649,train,0.003264926350503572,0.1930867677016801
10.783479349186482,train,-0.10412798271667434,0.05703497685340153
10.798498122653315,train,-0.09277002382957811,0.039988359020535214
10.828535669586984,train,0.23989050430578018,0.31675053537516895
10.843554443053817,train,-0.045256284863754104,0.0041799113626463935
10.85857321652065,train,0.2771604939011354,0.2995669367329832
10.888610763454318,train,0.11629398515846567,0.08594438630599299
10.903629536921152,train,-0.2453924994566563,-0.30141220294905047
10.918648310387985,train,0.12834158358986514,0.04715817503177355
10.948685857321651,train,0.15887106365087078,0.02897187680137492
10.963704630788484,train,0.21594172102336273,0.0625320972027481
10.97872340425532,train,-0.09325899916373359,-0.26958938537625343
11.008760951188986,train,0.43674730788352534,0.2164076334730467
11.02377972465582,train,0.013989812457875672,-0.22741126717119897
11.038798498122652,train,0.425438034378379,0.163619512930973
11.06883604505632,train,0.5183571260069684,0.2176706842388345
11.083854818523154,train,0.3642716258444292,0.04514806150847228
11.098873591989987,train,0.5961352777518307,0.2592453499079621
11.128911138923653,train,0.5674183227530847,0.19701720793916877
11.143929912390488,train,0.4634398562665627,0.07729483671868032
11.158948685857322,train,0.5000422076531574,0.09882598931759468
11.188986232790988,train,0.6493929658321189,0.22003917661529648
11.204005006257821,train,0.705940605478542,0.26351066280935775
11.219023779724655,train,0.8471829048534278,0.3923300760756607
11.249061326658323,train,0.83196926717536,0.3541984589377858
11.264080100125156,train,0.6418804379091654,0.15359602766474367
11.27909887359199,train,0.15266667724901772,-0.3455149565630844
11.309136420525657,train,0.7439818175159747,0.22780822080774144
11.32415519399249,train,0.8814698314330123,0.3571763027132189
11.339173967459324,train,0.42854340824975523,-0.10330393566403018
11.36921151439299,train,0.8077485471650565,0.2624346454449302
11.384230287859824,train,0.7068341147782142,0.15557756506640175
11.399249061326659,train,0.6617245888014427,0.10503180939489454
11.429286608260325,train,0.6970531168866678,0.13094294128601192
11.444305381727158,train,1.1437849155384612,0.5736607457507645
11.459324155193992,train,0.7658889855238549,0.19219168087125915
11.48936170212766,train,0.7833194766169989,0.20373062154423494
11.504380475594493,train,0.9271176040637954,0.34517612372888173
11.519399249061326,train,0.9449277568236809,0.36100616999285684
11.549436795994993,train,1.06584998457779,0.4790169153347321
11.564455569461828,train,0.981410059385853,0.39361128518394395
11.57947434292866,train,1.1151071156392458,0.5266465592175749
11.609511889862327,train,0.5475412316520707,-0.04139876129676523
11.62453066332916,train,0.3370146071348916,-0.2517764920882861
11.639549436795996,train,0.5001527468440319,-0.08825239183701505
11.669586983729662,train,0.365165729383099,-0.2218210690964515
11.684605757196495,train,0.8100017810108877,0.22401556068600925
11.699624530663328,train,0.4137537756861285,-0.17105836458863521
11.729662077596997,train,0.6043280889404112,0.022324005679955405
11.74468085106383,train,0.932991500230937,0.35259185826872574
11.759699624530663,train,0.6271391386415459,0.048458401433398635
11.78973717146433,train,0.9370320355210353,0.36207716161890247
11.804755944931163,train,0.6257695545771966,0.05279490138120835
11.819774718397998,train,0.7198790458215587,0.14894563331543687
11.849812265331664,train,0.6148703334200682,0.048153431173489025
11.864831038798497,train,0.8110500073099427,0.24648495461694608
11.87984981226533,train,0.5527023968302824,-0.009696591246450836
11.909887359198999,train,0.7353191531013046,0.1772533052106855
11.924906132665832,train,0.8835951951836698,0.32767688496482705
11.939924906132665,train,0.9020167260507055,0.3482211327585816
11.969962453066332,train,0.49208422860445644,-0.057573401174021654
11.984981226533167,train,0.7882045120939765,0.24054711293844022
12.0,train,0.7803836440982899,0.2346716677509253
0.0,test,0.0994697007579608,-0.15533178582876772
0.060075093867334166,test,-0.057466202604772754,-0.38085696489725795
0.12015018773466833,test,0.3068631105016344,-0.07449323736754287
0.1802252816020025,test,0.022953019056600077,-0.406068811943745
0.24030037546933666,test,0.1469191503289573,-0.3200660981969168
0.3003754693366708,test,0.24843475419216343,-0.24761946921473532
0.360450563204005,test,0.09952080210637271,-0.41766275871968706
0.42052565707133915,test,0.7924276770753942,0.2610089895016392
0.4806007509386733,test,0.22418255775815576,-0.31566449350323
0.5406758448060075,test,0.29101017038911503,-0.2525481104311389
0.6007509386733416,test,0.42757532833464573,-0.11603736406864185
0.6608260325406758,test,0.26282608729910173,-0.27819064666804794
0.72090112640801,test,0.578620606810363,0.04191730964617779
0.7809762202753442,test,0.26482360328911136,-0.2666909444691723
0.8410513141426783,test,0.523762710931821,-0.0024223414243245145
0.9011264080100125,test,0.35566781281526305,-0.16565566831423517
0.9612015018773467,test,0.3928849938420744,-0.1245069788139217
1.0212765957446808,test,0.26621028143423686,-0.24847297140841373
1.081351689612015,test,0.35769581794238503,-0.15560085861175077
1.1414267834793492,test,0.07544949210384244,-0.43766587745277574
1.2015018773466832,test,0.4196194735801453,-0.09416798221210554
1.2615769712140175,test,0.43097328371525956,-0.08374156192585192
1.3216520650813517,test,0.415838703510659,-0.09921444716299721
1.381727158948686,test,0.4336692721395785,-0.08005666386478438
1.44180225281602,test,0.5804860787689305,0.07103035337099906
1.5018773466833542,test,0.4897258101613442,-0.01108717641173218
1.5619524405506884,test,0.2462551198258245,-0.24002771822826308
1.6220275344180224,test,0.5796864854872905,0.11533892211243257
1.6821026282853566,test,0.3123409319260606,-0.12124041443710754
1.7421777221526908,test,0.4276600894787368,0.034907974127675434
1.802252816020025,test,0.35623046484141563,0.015306303270950838
1.862327909887359,test,0.4777181044003429,0.20016369046721572
1.9224030037546933,test,0.05393626871700974,-0.14863874189725612
1.9824780976220275,test,-0.27493714698470706,-0.3913923109535298
2.0425531914893615,test,0.08118158099144956,0.06094530690434574
2.1026282853566958,test,-0.11087340566908654,-0.02640916434227769
2.16270337922403,test,-0.3153431290021267,-0.1198601618869044
2.2227784730913642,test,-0.32379700900959874,-0.013622357962569165
2.2828535669586985,test,-0.457586597577023,-0.032078214389738235
2.3429286608260327,test,-0.41530237766077516,0.12288894059745381
2.4030037546933665,test,-0.6566180792618326,-0.0118047201318503
2.4630788485607007,test,-0.5998715709431344,0.14213296754446914
2.523153942428035,test,-1.0448140733370725,-0.21821834998128287
2.583229036295369,test,-0.740435128496955,0.15533769419597387
2.6433041301627034,test,-0.7571779645352534,0.19003698250659973
2.7033792240300376,test,-1.0555358504536216,-0.07632791204997513
2.763454317897372,test,-1.1251603125236742,-0.13443402476564614
2.8235294117647056,test,-1.0848515162648753,-0.10337295134340341
2.88360450563204,test,-0.985395259344755,-0.03348132217048372
2.943679599499374,test,-0.7988153844078387,0.10437457377661064
3.0037546933667083,test,-0.7791730455849368,0.05793131920560457
3.0638297872340425,test,-0.8176254898378081,-0.06162956018022747
3.1239048811013768,test,-0.7193084965550294,-0.056687187884421064
3.183979974968711,test,-0.24783377900759218,0.31218237716699004
3.2440550688360448,test,-0.3075204521645567,0.14382901781451807
3.304130162703379,test,-0.26957041070538557,0.07020972688070648
3.3642052565707132,test,-0.13719581493007826,0.09112819351113055
3.4242803504380475,test,0.02002104290944251,0.1397596339134406
3.4843554443053817,test,-0.11844629751846991,-0.10201550663323733
3.544430538172716,test,0.4290541191001389,0.3494452432778088
3.60450563204005,test,0.3476824076996605,0.1808381426411323
3.664580725907384,test,0.4326642476348166,0.18845974521856768
3.724655819774718,test,0.1462643583485379,-0.16480598068904762
3.7847309136420524,test,0.02573766626641172,-0.34150230214590405
3.8448060075093866,test,0.6777411883452853,0.2648618877392295
3.904881101376721,test,0.25812363928186866,-0.19033852540499385
3.964956195244055,test,0.41555780915335605,-0.059148051882271346
4.025031289111389,test,0.44942829530443706,-0.04307866294179785
4.085106382978723,test,0.6609968001417315,0.15811548710004697
4.145181476846058,test,0.165747339608445,-0.3411637683158384
4.2052565707133915,test,0.6903243051718055,0.1846239127453302
4.265331664580726,test,0.6250441530711521,0.1247048251147147
4.32540675844806,test,0.49937807678682145,0.007501864362895461
4.385481852315394,test,0.4102330796495304,-0.07106243573962079
4.4455569461827285,test,0.41188038751140166,-0.05761928210746792
4.505632040050062,test,0.6083490407823122,0.15105675977450428
4.565707133917397,test,0.4735772936800826,0.028216562912189325
4.625782227784731,test,0.23709793088964126,-0.19715887126667653
4.685857321652065,test,0.27531105282957746,-0.14906382761923886
4.745932415519399,test,0.2410731631894345,-0.17485516828336944
4.806007509386733,test,0.37378931139004123,-0.035136414330999344
4.866082603254068,test,0.5223953462773867,0.11924584253669224
4.926157697121401,test,0.424464256561607,0.026323909090823605
4.986232790988736,test,0.2553861995435085,-0.1378046302299234
5.04630788485607,test,0.39863531460740553,0.011283519657376395
5.1063829787234045,test,0.5325715930811112,0.1531172383906938
5.166458072590738,test,0.3343253745062853,-0.033824017491463465
5.226533166458072,test,0.5058669081719209,0.15390178668486154
5.286608260325407,test,0.4249142897268632,0.09553262008254038
5.3466833541927405,test,-0.0273413089279142,-0.32626126409638356
5.406758448060075,test,0.4246798720971876,0.16543934521857562
5.466833541927409,test,0.07454576974144089,-0.13470084710097652
5.526908635794744,test,0.39916178710493266,0.2509771487592172
5.5869837296620775,test,-0.022048910536153876,-0.09778373393988016
5.647058823529411,test,-0.13312062023443794,-0.12520535426477242
5.707133917396746,test,-0.09394600615849757,0.008074965970738646
5.76720901126408,test,-0.28274836507660606,-0.07748845617762967
5.827284105131414,test,-0.2752427194357985,0.040501384901392434
5.887359198998748,test,-0.5418087975364179,-0.11074236955478156
5.947434292866083,test,-0.5672201958484271,-0.0188397484000129
6.007509386733417,test,-0.7642429361575926,-0.09973248563705006
6.06758448060075,test,-0.8076798863759205,-0.03159377687778875
6.127659574468085,test,-0.9552320022134104,-0.07553766113292681
6.187734668335419,test,-0.9731185532478683,-0.0010790633912813874
6.2478097622027535,test,-0.8718657996213786,0.17823636095201234
6.307884856070087,test,-1.274918589124722,-0.163631671048579
6.367959949937422,test,-1.3560930146370698,-0.20254333264344027
6.428035043804756,test,-1.0913667332848904,0.08413019191462467
6.4881101376720896,test,-1.2454503263550487,-0.06899968156059177
6.548185231539424,test,-1.1107812381926712,0.04569413024493407
6.608260325406758,test,-1.3188224162387385,-0.20245640753579952
6.668335419274093,test,-1.4264073876013672,-0.36880940248780725
6.7284105131414265,test,-1.1372098314608818,-0.15496633559390105
6.788485607008761,test,-0.9578054434072474,-0.06494549216050682
6.848560700876095,test,-0.6341263826643546,0.15823183766682458
6.908635794743429,test,-0.3422369380681918,0.34162243862924324
6.968710888610763,test,-0.6953109392930905,-0.12476194506187976
7.028785982478097,test,-0.6554353915759066,-0.19989765729446685
7.088861076345432,test,-0.3316337279571533,0.01010230171114479
7.148936170212766,test,-0.19950165693198763,0.032247552549206304
7.2090112640801,test,-0.41687342429506824,-0.28907586232590976
7.269086357947434,test,0.19636383143208214,0.22802760081236606
7.329161451814768,test,-0.11631384906085263,-0.17164580049079348
7.3892365456821025,test,0.10403763164828739,-0.02829299786463224
7.449311639549436,test,0.3577706755973251,0.15886014191048048
7.509386733416771,test,0.17583998647750132,-0.07920493266733786
7.569461827284105,test,0.21849553024408053,-0.08255128559361413
7.629536921151439,test,0.4632901949326005,0.12578382538021593
7.689612015018773,test,0.6326789052348811,0.2674529442432858
7.749687108886107,test,0.258998230670203,-0.12615937139061195
7.809762202753442,test,0.38514673634211505,-0.013199311561875149
7.8698372966207755,test,0.2953947059939024,-0.11048509535638207
7.92991239048811,test,0.3868330390472723,-0.02201783123621226
7.989987484355444,test,0.6458367498308437,0.2375138361795086
8.050062578222779,test,0.6111347740049595,0.20582836580352382
8.110137672090113,test,0.2784346814405776,-0.12230410537730041
8.170212765957446,test,0.26862768511433277,-0.1268395183875679
8.23028785982478,test,0.35112685657459064,-0.039104831860401035
8.290362953692116,test,0.1635949121818756,-0.2220520303537512
8.350438047559448,test,0.2874680384662849,-0.0947137770523252
8.410513141426783,test,0.1376348204383957,-0.24250169042235115
8.470588235294118,test,0.1477153558489519,-0.23190328164642704
8.530663329161452,test,0.2425518037742318,-0.13796843937489012
8.590738423028785,test,0.3309673351435878,-0.05153144841350166
8.65081351689612,test,0.3855953821085212,0.000629893084636457
8.710888610763455,test,0.5654180323895925,0.17833333314201294
8.770963704630788,test,0.6186329727611524,0.23084556921987254
8.831038798498122,test,0.6027879846207602,0.21698653754356112
8.891113892365457,test,0.22962610012306506,-0.15007359212715077
8.951188986232792,test,0.39147011466484205,0.023504165442569835
9.011264080100124,test,0.31343349246594077,-0.03564334624015242
9.07133917396746,test,0.3924729043748423,0.07087682918121985
9.131414267834794,test,0.5173982414784462,0.23312211873673228
9.191489361702127,test,0.16837179745739217,-0.06778913833443045
9.251564455569461,test,0.5769487141486866,0.40026602232716524
9.311639549436796,test,0.4584464824111283,0.3527013279183908
9.37171464330413,test,0.043701838501745804,0.019915204275338105
9.431789737171464,test,-0.08621064070124795,-0.018027085726678216
9.491864831038798,test,0.009793911183871629,0.17837366593068626
9.551939924906133,test,-0.4853672065408743,-0.21009880467165853
9.612015018773466,test,-0.282418539224464,0.10321210743383702
9.6720901126408,test,-0.4255040364180749,0.071153103103053
9.732165206508135,test,-0.3865085540166202,0.21856205930441508
9.79224030037547,test,-0.6460169451329767,0.061452822815976305
9.852315394242803,test,-0.6800325627028245,0.12045369684656304
9.912390488110137,test,-0.9753461071699139,-0.09440065122625718
9.972465581977472,test,-0.9827975787205316,-0.03677643534975861
10.032540675844805,test,-0.9078738307105869,0.08550077496011887
10.09261576971214,test,-0.8940398527604962,0.127229582547411
10.152690863579474,test,-0.7729983223507375,0.2556566860382219
10.212765957446809,test,-0.911896900843451,0.10331674232913102
10.272841051314142,test,-0.8722679281014205,0.10910097347908287
10.332916145181477,test,-0.7491656805884421,0.17908941510869525
10.392991239048811,test,-0.6532377084979233,0.2044129154201011
10.453066332916144,test,-0.5739827179075565,0.19789736920277257
10.513141426783479,test,-0.8601671568005766,-0.18647510830365643
10.573216520650814,test,-0.24332813168521206,0.3227925313149038
10.633291614518148,test,-0.6959514286160271,-0.24361130735000014
10.693366708385481,test,-0.2206260711972634,0.11489482290942465
10.753441802252816,test,0.004623083338920253,0.22331922848464458
10.81351689612015,test,-0.1278422847615488,-0.023196807196919522
10.873591989987483,test,0.1286328653835902,0.12443438133660045
10.933667083854818,test,-0.0878685320423056,-0.19368567996306751
10.993742177722153,test,0.5371889849281501,0.33854376482475246
11.053817271589487,test,0.20633010766836968,-0.07525270186061661
11.11389236545682,test,0.569371828783293,0.21538898882398705
11.173967459324155,test,0.41026319797714805,-0.005354516259796327
11.23404255319149,test,0.38374853985429525,-0.08288165318145957
11.294117647058822,test,0.9152066215907873,0.40773267283530323
11.354192740926157,test,0.8676356827635647,0.32878645335014944
11.414267834793492,test,0.5712993145406386,0.009660753923551368
11.474342928660827,test,0.6677008222094365,0.09085430944039175
11.53441802252816,test,0.8665279679144806,0.2809815817436423
11.594493116395494,test,0.511998798131799,-0.07683656218877744
11.654568210262829,test,1.062550114130687,0.47475175051093643
11.714643304130162,test,0.5984783840400958,0.014998598308118005
11.774718397997496,test,0.6351007655752685,0.058239470993354914
11.834793491864831,test,0.7842712592000431,0.21542774177702384
11.894868585732166,test,0.4676561494939868,-0.09257309341765563
11.954943679599499,test,0.623798378421526,0.07209228269299395
